,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.movie,Input.home_url,Input.movie_url,Answer.imdb,Answer.title,Approve,Reject
153,337F8MIIMZRIB20HPP82ILWNK3U40U,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:06 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:06 PST 2019,,,3NGI5ARFTUJ7T45C9U9SN8MDK001PO,A3GUQCDSHK2D6H,Submitted,Sat Nov 30 16:46:14 PST 2019,Sat Nov 30 16:46:42 PST 2019,Tue Dec 03 16:46:42 PST 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),364,broken_embraces,http://www.imsdb.com/Movie%20Scripts/Broken%20Embraces%20Script.html,http://www.imsdb.com/scripts/Broken-Embraces.html,https://www.imdb.com/title/tt0913425/,Broken Embraces,x,
154,338431Z1FLTAFPUY2M6QGF3FAKTORM,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:00 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:00 PST 2019,,,374TNBHA8C9PJMHULWVQ10NXWHTQY0,A17LA7KM9S0SCS,Submitted,Sat Nov 30 16:37:19 PST 2019,Sat Nov 30 16:49:11 PST 2019,Tue Dec 03 16:49:11 PST 2019,,,,712,0% (0/0),0% (0/0),0% (0/0),1953,three_kings,http://www.imsdb.com/Movie%20Scripts/Three%20Kings%20Script.html,http://www.imsdb.com/scripts/Three-Kings.html,https://www.imsdb.com/Movie%20Scripts/Three%20Kings%20Script.html,Three Kings Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
155,338431Z1FLTAFPUY2M6QGF3FAKTORM,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:00 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:00 PST 2019,,,3PEIJLRY6U753EN6S98UABYAICGXW5,A39HRVAJ5ISRL7,Submitted,Sat Nov 30 16:34:46 PST 2019,Sat Nov 30 16:38:45 PST 2019,Tue Dec 03 16:38:45 PST 2019,,,,239,0% (0/0),0% (0/0),0% (0/0),1953,three_kings,http://www.imsdb.com/Movie%20Scripts/Three%20Kings%20Script.html,http://www.imsdb.com/scripts/Three-Kings.html,https://www.imdb.com/title/tt0120188/?ref_=fn_al_tt_1,Three Kings,x,
156,338431Z1FLTAFPUY2M6QGF3FAKTROP,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:00 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:00 PST 2019,,,3DUZQ9U6SN2KS8128PXBP1Y4WOBVSK,A20XYUJ7S3FOQV,Submitted,Sat Nov 30 16:19:23 PST 2019,Sat Nov 30 16:20:09 PST 2019,Tue Dec 03 16:20:09 PST 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),1276,mulan,http://www.imsdb.com/Movie%20Scripts/Mulan%20Script.html,http://www.imsdb.com/scripts/Mulan.html,https://www.imdb.com/title/tt0120762/,Mulan,x,
157,338431Z1FLTAFPUY2M6QGF3FAKTROP,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:00 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:00 PST 2019,,,3SB5N7Y3O4I192RVASF5FUPBEH4G0T,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:15:05 PST 2019,Sat Nov 30 16:15:42 PST 2019,Tue Dec 03 16:15:42 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),1276,mulan,http://www.imsdb.com/Movie%20Scripts/Mulan%20Script.html,http://www.imsdb.com/scripts/Mulan.html,https://www.imsdb.com/scripts/Mulan.html,Mulan,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
158,33BFF6QPI1PQ1WIYIIW4FBDL78CW32,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:48 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:48 PST 2019,,,3PXX5PX6LYC1JYH2M8KK3PAR7QPBAZ,A1EGQAMPW9N5FT,Submitted,Sat Nov 30 16:24:12 PST 2019,Sat Nov 30 16:25:11 PST 2019,Tue Dec 03 16:25:11 PST 2019,,,,59,0% (0/0),0% (0/0),0% (0/0),1072,law_abiding_citizen,http://www.imsdb.com/Movie%20Scripts/Law%20Abiding%20Citizen%20Script.html,http://www.imsdb.com/scripts/Law-Abiding-Citizen.html,https://www.imdb.com/title/tt1197624/,Law Abiding Citizen,x,
159,33BFF6QPI1PQ1WIYIIW4FBDL78CW32,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:48 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:48 PST 2019,,,3QHK8ZVMINWIFH86JZ9AC3Q212NBLG,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:09:12 PST 2019,Sat Nov 30 16:09:51 PST 2019,Tue Dec 03 16:09:51 PST 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),1072,law_abiding_citizen,http://www.imsdb.com/Movie%20Scripts/Law%20Abiding%20Citizen%20Script.html,http://www.imsdb.com/scripts/Law-Abiding-Citizen.html,https://www.imsdb.com/scripts/Law-Abiding-Citizen.html,Law Abiding Citizens,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
160,33BFF6QPI1PQ1WIYIIW4FBDL78D3WA,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:05 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:05 PST 2019,,,38JBBYETQPOKOCD5NYCJRUUCID6E4R,AKS4L6CI04NDK,Submitted,Sat Nov 30 16:27:38 PST 2019,Sat Nov 30 16:28:55 PST 2019,Tue Dec 03 16:28:55 PST 2019,,,,77,0% (0/0),0% (0/0),0% (0/0),890,honeydripper,http://www.imsdb.com/Movie%20Scripts/Honeydripper%20Script.html,http://www.imsdb.com/scripts/Honeydripper.html,https://www.imsdb.com/scripts/Honeydripper.html,Honeydripper,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
161,33BFF6QPI1PQ1WIYIIW4FBDL78D3WA,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:05 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:05 PST 2019,,,39GXDJN2OUS29OMTURR68AY3KU58VY,A1BTS5I89BDTX3,Submitted,Sat Nov 30 16:25:22 PST 2019,Sat Nov 30 16:25:40 PST 2019,Tue Dec 03 16:25:40 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),890,honeydripper,http://www.imsdb.com/Movie%20Scripts/Honeydripper%20Script.html,http://www.imsdb.com/scripts/Honeydripper.html,https://www.imdb.com/title/tt0829193/,Honeydripper,x,
162,33CLA8O0MIPG9CH53JN0TLU1IJ2RF3,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:56 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:56 PST 2019,,,3DY4FPOOA228RT1PT0X6ZRT8AMSVRW,AAMCI0680Q5SX,Submitted,Sat Nov 30 16:19:26 PST 2019,Sat Nov 30 16:20:21 PST 2019,Tue Dec 03 16:20:21 PST 2019,,,,55,0% (0/0),0% (0/0),0% (0/0),245,beasts_of_the_southern_wild,http://www.imsdb.com/Movie%20Scripts/Beasts%20of%20the%20Southern%20Wild%20Script.html,http://www.imsdb.com/scripts/Beasts-of-the-Southern-Wild.html,https://www.imsdb.com/scripts/Beasts-of-the-Southern-Wild.html,Beasts of the Southern Wild Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
163,33CLA8O0MIPG9CH53JN0TLU1IJ2RF3,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:56 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:56 PST 2019,,,3YMTUJH0DTUMDVV2DT1EQGUDLNST4V,A681XM15AN28F,Submitted,Sat Nov 30 16:19:47 PST 2019,Sat Nov 30 16:20:16 PST 2019,Tue Dec 03 16:20:16 PST 2019,,,,29,100% (53/53),0% (0/0),0% (0/0),245,beasts_of_the_southern_wild,http://www.imsdb.com/Movie%20Scripts/Beasts%20of%20the%20Southern%20Wild%20Script.html,http://www.imsdb.com/scripts/Beasts-of-the-Southern-Wild.html,https://www.imdb.com/title/tt2125435/,Beasts of the Southern Wild,x,
164,33EEIIWHK7L5T8OVQJ346HNIAROQVP,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:50 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:50 PST 2019,,,32XVDSJFP0B8XMQV0IHEBN2N7122M9,A2ECRNQ3X5LEXD,Submitted,Sat Nov 30 16:36:01 PST 2019,Sat Nov 30 16:36:19 PST 2019,Tue Dec 03 16:36:19 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),639,extract,http://www.imsdb.com/Movie%20Scripts/Extract%20Script.html,http://www.imsdb.com/scripts/Extract.html,https://www.imdb.com/title/tt1225822/,Extract,x,
165,33EEIIWHK7L5T8OVQJ346HNIAROQVP,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:50 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:50 PST 2019,,,3K5TEWLKGWPVYUY63D3XLZSHNQBVIU,A2CIRSDBG6NQU1,Submitted,Sat Nov 30 16:45:42 PST 2019,Sat Nov 30 16:46:12 PST 2019,Tue Dec 03 16:46:12 PST 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),639,extract,http://www.imsdb.com/Movie%20Scripts/Extract%20Script.html,http://www.imsdb.com/scripts/Extract.html,https://www.imdb.com/title/tt1225822/,Extract,x,
166,33EEIIWHK7L5T8OVQJ346HNIAROVQU,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:45 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:45 PST 2019,,,3IJXV6UZ1YX35NHPUTYNK23E2KVRIU,A18HC62T1SROBJ,Submitted,Sat Nov 30 15:57:25 PST 2019,Sat Nov 30 15:59:24 PST 2019,Tue Dec 03 15:59:24 PST 2019,,,,119,0% (0/0),0% (0/0),0% (0/0),1015,juno,http://www.imsdb.com/Movie%20Scripts/Juno%20Script.html,http://www.imsdb.com/scripts/Juno.html,https://www.imdb.com/title/tt0467406,Juno,x,
167,33EEIIWHK7L5T8OVQJ346HNIAROVQU,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:45 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:45 PST 2019,,,3W92K5RLWVVJM63RWTK3WQOCI445VT,A2CIRSDBG6NQU1,Submitted,Sat Nov 30 16:22:04 PST 2019,Sat Nov 30 16:22:43 PST 2019,Tue Dec 03 16:22:43 PST 2019,,,,39,0% (0/0),0% (0/0),0% (0/0),1015,juno,http://www.imsdb.com/Movie%20Scripts/Juno%20Script.html,http://www.imsdb.com/scripts/Juno.html,https://www.imdb.com/title/tt0467406/,Juno,x,
168,33IXYHIZB5W7ZE0OTIOTAV1TUQ7E2T,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:52 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:52 PST 2019,,,3K3R2QNK8CH2AEG3UTNFCKRVQTG9U1,A3KQEFX15OV461,Submitted,Sat Nov 30 16:49:35 PST 2019,Sat Nov 30 16:50:41 PST 2019,Tue Dec 03 16:50:41 PST 2019,,,,66,100% (50/50),0% (0/0),0% (0/0),1118,lock_stock_and_two_smoking_barrels,"http://www.imsdb.com/Movie%20Scripts/Lock,%20Stock%20and%20Two%20Smoking%20Barrels%20Script.html","http://www.imsdb.com/scripts/Lock,-Stock-and-Two-Smoking-Barrels.html",https://www.imdb.com/title/tt0120735/?ref_=fn_al_tt_1,"Lock, Stock and Two Smoking Barrels",x,
169,33IXYHIZB5W7ZE0OTIOTAV1TUQ7E2T,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:52 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:52 PST 2019,,,3VD82FOHKR29V739ARLXF40EESTCO6,A30N5H4N4C22N8,Submitted,Sat Nov 30 16:28:59 PST 2019,Sat Nov 30 16:29:35 PST 2019,Tue Dec 03 16:29:35 PST 2019,,,,36,100% (1/1),0% (0/0),0% (0/0),1118,lock_stock_and_two_smoking_barrels,"http://www.imsdb.com/Movie%20Scripts/Lock,%20Stock%20and%20Two%20Smoking%20Barrels%20Script.html","http://www.imsdb.com/scripts/Lock,-Stock-and-Two-Smoking-Barrels.html",https://www.imdb.com/title/tt0120735/?ref_=nv_sr_srsg_0,"Lock, Stock and Two Smoking Barrels",x,
170,33J5JKFMK6CLHZMC69XYNMVZJ7VQ3S,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3GU1KF0O4JF862N4BR2HTKZM6COPBS,ACGTH2UCWHSMH,Submitted,Sat Nov 30 16:14:46 PST 2019,Sat Nov 30 16:17:04 PST 2019,Tue Dec 03 16:17:04 PST 2019,,,,138,100% (9/9),0% (0/0),0% (0/0),16,187,http://www.imsdb.com/Movie%20Scripts/187%20Script.html,http://www.imsdb.com/scripts/187.html,https://www.imdb.com/title/tt0118531,187,x,
171,33J5JKFMK6CLHZMC69XYNMVZJ7VQ3S,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:42 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:42 PST 2019,,,3J2UYBXQQMQZC92PYF6J33CMK3760N,A1FN2VLILR54EM,Submitted,Sat Nov 30 18:48:47 PST 2019,Sat Nov 30 18:52:10 PST 2019,Tue Dec 03 18:52:10 PST 2019,,,,203,0% (0/0),0% (0/0),0% (0/0),16,187,http://www.imsdb.com/Movie%20Scripts/187%20Script.html,http://www.imsdb.com/scripts/187.html,https://www.imdb.com/title/tt0118531/?ref_=nv_sr_srsg_0,187,x,
172,33J5JKFMK6CLHZMC69XYNMVZJ7W3Q6,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3M81GAB8A1XT6EOJB4H6TPPWB8AQBK,A2ECRNQ3X5LEXD,Submitted,Sat Nov 30 16:18:53 PST 2019,Sat Nov 30 16:19:11 PST 2019,Tue Dec 03 16:19:11 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),1332,no_strings_attached,http://www.imsdb.com/Movie%20Scripts/No%20Strings%20Attached%20Script.html,http://www.imsdb.com/scripts/No-Strings-Attached.html,https://www.imdb.com/title/tt1411238/,No Strings Attached,x,
173,33J5JKFMK6CLHZMC69XYNMVZJ7W3Q6,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3XIQGXAUMDMQDZM5K10IIVZTPL77XD,AEKJO42PHS7RI,Submitted,Sat Nov 30 16:20:11 PST 2019,Sat Nov 30 16:21:48 PST 2019,Tue Dec 03 16:21:48 PST 2019,,,,97,100% (12/12),100% (12/12),100% (12/12),1332,no_strings_attached,http://www.imsdb.com/Movie%20Scripts/No%20Strings%20Attached%20Script.html,http://www.imsdb.com/scripts/No-Strings-Attached.html,https://www.imdb.com/title/tt1411238/?ref_=nv_sr_srsg_0,No Strings Attached,x,
174,33K3E8REWW9RRTTU44NM8BZ3WWAX8O,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3HMVI3QICK612IXD0H5B0ZFPO511YG,A17LA7KM9S0SCS,Submitted,Sat Nov 30 16:27:37 PST 2019,Sat Nov 30 16:39:17 PST 2019,Tue Dec 03 16:39:17 PST 2019,,,,700,0% (0/0),0% (0/0),0% (0/0),1984,total_recall,http://www.imsdb.com/Movie%20Scripts/Total%20Recall%20Script.html,http://www.imsdb.com/scripts/Total-Recall.html,https://www.imsdb.com/Movie%20Scripts/Total%20Recall%20Script.html,Total Recall Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
175,33K3E8REWW9RRTTU44NM8BZ3WWAX8O,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3TR2532VIQ86EF3BKNGPL8RIJC8J62,A1M2NBFB7EX8I0,Submitted,Sat Nov 30 16:26:20 PST 2019,Sat Nov 30 16:28:01 PST 2019,Tue Dec 03 16:28:01 PST 2019,,,,101,0% (0/0),0% (0/0),0% (0/0),1984,total_recall,http://www.imsdb.com/Movie%20Scripts/Total%20Recall%20Script.html,http://www.imsdb.com/scripts/Total-Recall.html,https://www.imdb.com/title/tt0100802/?ref_=fn_al_tt_1,Total Recall,x,
176,33K3E8REWW9RRTTU44NM8BZ3WWB8X0,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3DUZQ9U6SN2KS8128PXBP1Y4WODVSM,A3S6PT01MUIVYY,Submitted,Sat Nov 30 16:46:09 PST 2019,Sat Nov 30 16:46:35 PST 2019,Tue Dec 03 16:46:35 PST 2019,,,,26,100% (1/1),0% (0/0),0% (0/0),1330,no_country_for_old_men,http://www.imsdb.com/Movie%20Scripts/No%20Country%20for%20Old%20Men%20Script.html,http://www.imsdb.com/scripts/No-Country-for-Old-Men.html,https://www.imsdb.com/Movie%20Scripts/No%20Country%20for%20Old%20Men%20Script.html,No Country for Old Men Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
177,33K3E8REWW9RRTTU44NM8BZ3WWB8X0,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3SB4CE2TJW98W1K3R4C2SM1JQTDAX7,A1BTS5I89BDTX3,Submitted,Sat Nov 30 16:22:20 PST 2019,Sat Nov 30 16:22:38 PST 2019,Tue Dec 03 16:22:38 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),1330,no_country_for_old_men,http://www.imsdb.com/Movie%20Scripts/No%20Country%20for%20Old%20Men%20Script.html,http://www.imsdb.com/scripts/No-Country-for-Old-Men.html,https://www.imdb.com/title/tt0477348/,No Country for Old Men,x,
178,33KGGVH24UV9GT995JE7T1CVIQ4X14,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:02 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:02 PST 2019,,,384PI804XTF4Z70M5S9M488E2S10S0,A27B3C18KT7RA,Submitted,Sat Nov 30 16:44:58 PST 2019,Sat Nov 30 17:27:48 PST 2019,Tue Dec 03 17:27:48 PST 2019,,,,2570,0% (0/0),0% (0/0),0% (0/0),814,hall_pass,http://www.imsdb.com/Movie%20Scripts/Hall%20Pass%20Script.html,http://www.imsdb.com/scripts/Hall-Pass.html,https://www.google.com/search?q=Hall+Pass+Script&oq=Hall+Pass+Script&aqs=chrome..69i57j69i60.3071j0j9&sourceid=chrome&ie=UTF-8,Hall Pass Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
179,33KGGVH24UV9GT995JE7T1CVIQ4X14,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:02 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:02 PST 2019,,,3KB8R4ZV1FL2TPU588CUZBLU5L3GBH,AYFD78FXIRIZS,Submitted,Sat Nov 30 16:38:11 PST 2019,Sat Nov 30 16:38:39 PST 2019,Tue Dec 03 16:38:39 PST 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),814,hall_pass,http://www.imsdb.com/Movie%20Scripts/Hall%20Pass%20Script.html,http://www.imsdb.com/scripts/Hall-Pass.html,https://www.imdb.com/title/tt0480687/?ref_=fn_al_tt_1,Hall Pass,x,
180,33KGGVH24UV9GT995JE7T1CVIQ51X9,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:11 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:11 PST 2019,,,3300DTYQT3VRDH03LVJWUXVHE5QEQB,A16QOW7P7PZPMZ,Submitted,Sat Nov 30 16:47:29 PST 2019,Sat Nov 30 16:47:41 PST 2019,Tue Dec 03 16:47:41 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),1442,prophecy_the,"http://www.imsdb.com/Movie%20Scripts/Prophecy,%20The%20Script.html","http://www.imsdb.com/scripts/Prophecy,-The.html",https://www.imdb.com/title/tt0114194/,Prophecy,x,
181,33KGGVH24UV9GT995JE7T1CVIQ51X9,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:11 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:11 PST 2019,,,33TIN5LC05OJRN084UK4F5X8MHQY9N,A13NXH9Y7UWUPS,Submitted,Sat Nov 30 16:44:51 PST 2019,Sat Nov 30 16:45:37 PST 2019,Tue Dec 03 16:45:37 PST 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),1442,prophecy_the,"http://www.imsdb.com/Movie%20Scripts/Prophecy,%20The%20Script.html","http://www.imsdb.com/scripts/Prophecy,-The.html",https://www.imdb.com/title/tt0114194/,THE PROPHECY,x,
182,33N1S8XHHMZYLO9O612SQMS6QQ2Z13,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,34Z02EIMITR5E7D1USECED404BCT0F,A681XM15AN28F,Submitted,Sat Nov 30 16:19:15 PST 2019,Sat Nov 30 16:20:17 PST 2019,Tue Dec 03 16:20:17 PST 2019,,,,62,100% (53/53),0% (0/0),0% (0/0),851,heavy_metal,http://www.imsdb.com/Movie%20Scripts/Heavy%20Metal%20Script.html,http://www.imsdb.com/scripts/Heavy-Metal.html,https://www.imdb.com/title/tt0082509/,Heavy Metal,x,
